timestamp,true_irradiance,true_ambient_temp,true_panel_temp,true_voltage,true_current,true_power,true_efficiency,true_energy,measured_irradiance,measured_temperature,measured_voltage,measured_current,measured_power,measured_energy,ghi,cloud_factor,dust_factor,shading_factor,solar_zenith
2024-06-15 00:00:00+00:00,0.0,23.376513849478922,22.94955664592981,28.17223724174189,0.0,0.0,0.0,0.0,21.689440993414195,22.72062404276403,28.221083143076243,0.023138753846085477,0.0,0.0,0.0,1.0,0.95,0.0,149.04236477353575
2024-06-15 00:05:00+00:00,0.0,21.94620184809944,21.47207391511593,28.29634579113026,0.0,0.0,0.0,0.0,1.5345770946042265,21.16064457403989,28.431981455146033,0.021556630882477563,0.3122704480312759,0.026022537335939656,0.0,1.0,0.9499305555555555,0.0,149.1768685846622
2024-06-15 00:10:00+00:00,0.0,23.654364530380683,23.217358874932405,28.149741854505674,0.0,0.0,0.0,0.0,4.901291666461313,23.285003888147177,28.03263597823526,0.041980451137931446,0.0,0.026022537335939656,0.0,1.0,0.949861111111111,0.0,149.26335596057493
2024-06-15 00:15:00+00:00,0.0,23.76558278412971,23.227442156104093,28.148894858887257,0.0,0.0,0.0,0.0,17.046935919636958,23.64939345300744,27.967160234262188,0.006037907505324002,0.0,0.026022537335939656,0.0,1.0,0.9497916666666666,0.0,149.30142008853844
2024-06-15 00:20:00+00:00,0.0,20.798502515052963,19.930629521804676,28.4258271201684,0.0,0.0,0.0,0.0,12.363659036519534,19.856380177727665,28.027459477944127,0.05725192189535741,0.0,0.026022537335939656,0.0,1.0,0.9497222222222221,0.0,149.29088054528165
2024-06-15 00:25:00+00:00,0.0,21.375328660182106,21.375328660182106,28.3044723925447,0.0,0.0,0.0,0.0,8.684347656672573,21.506570551110237,28.49879698894194,0.0,0.0,0.026022537335939656,0.0,1.0,0.9496527777777777,0.0,149.2317874943386
2024-06-15 00:30:00+00:00,0.0,22.73680414307699,22.296016709204412,28.227134596426826,0.0,0.0,0.0,0.0,0.0,22.56185072822975,28.230466056542035,0.0,0.0,0.026022537335939656,0.0,1.0,0.9495833333333333,0.0,149.1244204939769
2024-06-15 00:35:00+00:00,0.0,22.22769445339403,21.683566348050917,28.278580426763725,0.0,0.0,0.0,0.0,0.0,22.02846999798579,28.31972669575309,0.030975776279011283,0.0,0.026022537335939656,0.0,1.0,0.9495138888888889,0.0,148.96928202538382
2024-06-15 00:40:00+00:00,0.0,22.465657876208443,21.891659378786667,28.26110061218192,0.0,0.0,0.0,0.0,5.642533442899021,21.445710045271127,28.1043816368808,0.0,0.0,0.026022537335939656,0.0,1.0,0.9494444444444444,0.0,148.76708584087248
2024-06-15 00:45:00+00:00,0.0,21.571515036465573,21.164493681795896,28.322182530729144,0.0,0.0,0.0,0.0,0.0,21.398903893957918,28.567482136586335,0.002169944183548256,2.071069088726796,0.19861162806317265,0.0,1.0,0.949375,0.0,148.51874119806683
2024-06-15 00:50:00+00:00,0.0,23.249662368877015,23.18884281449666,28.15213720358228,0.0,0.0,0.0,0.0,12.40852298248612,23.179949000271588,28.340777319117883,0.07674962585112367,0.0,0.19861162806317265,0.0,1.0,0.9493055555555555,0.0,148.22533316426106
2024-06-15 00:55:00+00:00,0.0,23.097393100341517,22.51539422941299,28.20870688472931,0.0,0.0,0.0,0.0,3.1688167207616287,22.21467938026965,28.18434210843177,0.005285219580127506,3.549542890048094,0.4944068689005138,0.0,1.0,0.9492361111111111,0.0,147.88810049185767
2024-06-15 01:00:00+00:00,0.0,22.33862408724867,21.406786533707624,28.30182993116856,0.0,0.0,0.0,0.0,0.0,21.06796902151963,28.190657239588102,0.0,0.0,0.4944068689005138,0.0,1.0,0.9491666666666666,0.0,147.50841192943997
2024-06-15 01:05:00+00:00,0.0,23.356504648461943,23.239969999690977,28.147842520025954,0.0,0.0,0.0,0.0,4.015878942617402,23.126362333432883,28.076504243214238,0.05646883489218986,0.0,0.4944068689005138,0.0,1.0,0.9490972222222221,0.0,147.08774133010277
2024-06-15 01:10:00+00:00,0.0,22.657141285292578,21.941184281868033,28.256940520323077,0.0,0.0,0.0,0.0,10.637707122066935,21.444406579700388,28.097215411838146,0.0,0.0,0.4944068689005138,0.0,1.0,0.9490277777777777,0.0,146.62764367065682
2024-06-15 01:15:00+00:00,0.0,21.294425293890917,20.87655659967164,28.34636924562758,0.0,0.0,0.0,0.0,2.6628017442204737,20.147105156232428,28.35168207547569,0.0,0.0,0.4944068689005138,0.0,1.0,0.9489583333333332,0.0,146.1297311449133
2024-06-15 01:20:00+00:00,0.0,22.490288759984836,22.00561984644205,28.251527932898867,0.0,0.0,0.0,0.0,0.0,22.037498538150714,28.128294388958757,0.053292675646530466,0.7284498541160793,0.555111023410187,0.0,1.0,0.9488888888888889,0.0,145.59565173557064
2024-06-15 01:25:00+00:00,0.0,21.134225315428914,20.897449943104903,28.344614204779187,0.0,0.0,0.0,0.0,3.934934995096549,21.284708855310686,28.461722708887596,0.0,3.718387614826005,0.8649766579790208,0.0,1.0,0.9488194444444444,0.0,145.02706873797908
2024-06-15 01:30:00+00:00,0.0,22.946891410316788,22.530505453405755,28.20743754191391,0.0,0.0,0.0,0.0,5.355025570819635,22.409939599166005,28.13554382698216,0.012889254621555275,0.24393656932998967,0.8853047054231866,0.0,1.0,0.94875,0.0,144.42564365085008
2024-06-15 01:35:00+00:00,0.0,21.99762338323519,21.17261223456045,28.32150057229692,0.0,0.0,0.0,0.0,12.364310639646638,21.542635682962057,28.250709159509046,0.0,1.3915464752751947,1.0012669116961195,0.0,1.0,0.9486805555555555,0.0,143.79302037568164
2024-06-15 01:40:00+00:00,0.0,21.845580051720777,21.19991624122385,28.319207035737197,0.0,0.0,0.0,0.0,10.83051633988806,20.999933439525854,28.626657636577594,0.07836809287090385,1.804460549981438,1.1516386241945726,0.0,1.0,0.9486111111111111,0.0,143.13081257096843
2024-06-15 01:45:00+00:00,0.0,21.33619906968723,20.403121168334742,28.38613782185988,0.0,0.0,0.0,0.0,0.0,19.90544130328229,28.240993917349467,0.0,0.8448000614566322,1.2220386293159586,0.0,1.0,0.9485416666666666,0.0,142.4405934284257
2024-06-15 01:50:00+00:00,0.0,23.230155566019167,22.435802593774746,28.215392582122917,0.0,0.0,0.0,0.0,0.0,21.674687266293727,27.901809404533825,0.0,3.805359361169212,1.539151909413393,0.0,1.0,0.9484722222222222,0.0,141.72388673259113
2024-06-15 01:55:00+00:00,0.0,21.847374301291925,21.237602631559533,28.316041378949,0.0,0.0,0.0,0.0,9.085696919299993,20.827476901079102,28.38928441743049,0.0,0.0,1.539151909413393,0.0,1.0,0.9484027777777777,0.0,140.98216129633545
2024-06-15 02:00:00+00:00,0.0,21.57167217783689,20.635688546294944,28.366602162111224,0.0,0.0,0.0,0.0,0.0,21.362329740149704,27.95102845982935,0.018688595740336537,0.0,1.539151909413393,0.0,1.0,0.9483333333333333,0.0,140.21682567261252
2024-06-15 02:05:00+00:00,0.0,21.6497702328725,21.040021943187924,28.332638156772216,0.0,0.0,0.0,0.0,11.658432164735501,20.92582658150375,28.38551388393736,0.027597041277654256,0.0,1.539151909413393,0.0,1.0,0.9482638888888888,0.0,139.42922598073622
2024-06-15 02:10:00+00:00,0.0,22.539923412898485,21.83292636869922,28.266034185029262,0.0,0.0,0.0,0.0,0.0,20.92473355184207,28.462378213407792,0.02117165532166536,0.0,1.539151909413393,0.0,1.0,0.9481944444444445,0.0,138.62064343883748
2024-06-15 02:15:00+00:00,0.0,22.382572678455247,21.956715416838925,28.255635904985528,0.0,0.0,0.0,0.0,0.0,21.956079017091927,28.26965891113635,0.07095692570251326,0.0,1.539151909413393,0.0,1.0,0.948125,0.0,137.7922946628496
2024-06-15 02:20:00+00:00,0.0,22.443175026862026,21.926538572897226,28.25817075987663,0.0,0.0,0.0,0.0,21.65009901373735,21.733073013962912,28.260025774735873,0.03359870121511228,1.2105016562286932,1.6400270474324508,0.0,1.0,0.9480555555555555,0.0,136.94533126909653
