timestamp,true_irradiance,true_ambient_temp,true_panel_temp,true_voltage,true_current,true_power,true_efficiency,true_energy,measured_irradiance,measured_temperature,measured_voltage,measured_current,measured_power,measured_energy,ghi,cloud_factor,dust_factor,shading_factor,solar_zenith
2024-06-15 00:00:00+00:00,0.0,18.359977405841818,18.26884321795628,28.565417169691667,0.0,0.0,0.0,0.0,21.689440993414195,18.0399106147905,28.61426307102602,0.023138753846085477,0.0,0.0,0.0,0.2862565395161001,1.0,0.0,149.04236477353575
2024-06-15 00:05:00+00:00,0.0,18.08945341948994,17.53021626660345,28.62746183360531,0.0,0.0,0.0,0.0,1.5345770946042265,17.218786925527407,28.763097497621082,0.021556630882477563,0.3122704480312759,0.026022537335939656,0.0,0.2882781009368468,1.0,0.0,149.1768685846622
2024-06-15 00:10:00+00:00,0.0,17.18069992122832,16.701562117034968,28.69706878216906,0.0,0.0,0.0,0.0,4.901291666461313,16.76920713024974,28.579962905898647,0.041980451137931446,0.0,0.026022537335939656,0.0,0.2716671654845343,1.0,0.0,149.26335596057493
2024-06-15 00:15:00+00:00,0.0,18.53467998557832,18.14467691171075,28.575847139416293,0.0,0.0,0.0,0.0,17.046935919636958,18.566628208614098,28.394112514791225,0.006037907505324002,0.0,0.026022537335939656,0.0,0.23375727142582203,1.0,0.0,149.30142008853844
2024-06-15 00:20:00+00:00,0.0,18.498656467969482,18.498656467969482,28.546112856690563,0.0,0.0,0.0,0.0,12.363659036519534,18.424407123892472,28.14774521446629,0.05725192189535741,0.0,0.026022537335939656,0.0,0.2379337308933801,1.0,0.0,149.29088054528165
2024-06-15 00:25:00+00:00,0.0,17.607500435674332,17.419329803097874,28.636776296539775,0.0,0.0,0.0,0.0,8.684347656672573,17.550571694026004,28.831100892937016,0.0,0.0,0.026022537335939656,0.0,0.21585840717799898,1.0,0.0,149.2317874943386
2024-06-15 00:30:00+00:00,0.0,18.343259909930406,17.563049747079614,28.624703821245312,0.0,0.0,0.0,0.0,0.0,17.82888376610495,28.62803528136052,0.0,0.0,0.026022537335939656,0.0,0.2027022061094339,1.0,0.0,149.1244204939769
2024-06-15 00:35:00+00:00,0.0,17.612605917018136,17.27876241703392,28.648583956969148,0.0,0.0,0.0,0.0,0.0,17.623666066968795,28.689730225958513,0.030975776279011283,0.0,0.026022537335939656,0.0,0.25392768266988575,1.0,0.0,148.96928202538382
2024-06-15 00:40:00+00:00,0.0,16.740053869287575,16.149905949873364,28.74340790021063,0.0,0.0,0.0,0.0,5.642533442899021,15.703956616357827,28.58668892490951,0.0,0.0,0.026022537335939656,0.0,0.2805359551073685,1.0,0.0,148.76708584087248
2024-06-15 00:45:00+00:00,0.0,17.963166191524476,17.810837549018288,28.60388964588246,0.0,0.0,0.0,0.0,0.0,18.04524776118031,28.849189251739652,0.002169944183548256,2.071069088726796,0.19861162806317265,0.0,0.29853387164673717,1.0,0.0,148.51874119806683
2024-06-15 00:50:00+00:00,0.0,17.342028368837543,16.482351998247736,28.715482432147194,0.0,0.0,0.0,0.0,12.40852298248612,16.473458184022665,28.904122547682796,0.07674962585112367,0.0,0.19861162806317265,0.0,0.32820205884660214,1.0,0.0,148.22533316426106
2024-06-15 00:55:00+00:00,0.0,17.201090574824843,16.73709748983851,28.694083810853567,0.0,0.0,0.0,0.0,3.1688167207616287,16.43638264069517,28.669719034556028,0.005285219580127506,3.549542890048094,0.4944068689005138,0.0,0.3536370956116144,1.0,0.0,147.88810049185767
2024-06-15 01:00:00+00:00,0.0,18.643324440744234,18.07081434162335,28.582051595303632,0.0,0.0,0.0,0.0,0.0,17.731996829435356,28.470878903723175,0.0,0.0,0.4944068689005138,0.0,0.30120926594272546,1.0,0.0,147.50841192943997
2024-06-15 01:05:00+00:00,0.0,14.692417522393605,13.610972574423183,28.956678303748447,0.0,0.0,0.0,0.0,4.015878942617402,13.497364908165089,28.88534002693673,0.05646883489218986,0.0,0.4944068689005138,0.0,0.33767905499665907,1.0,0.0,147.08774133010277
2024-06-15 01:10:00+00:00,0.0,15.700835794240765,14.821725769093414,28.85497503539615,0.0,0.0,0.0,0.0,10.637707122066935,14.324948066925769,28.69524992691122,0.0,0.0,0.4944068689005138,0.0,0.3002758850746735,1.0,0.0,146.62764367065682
2024-06-15 01:15:00+00:00,0.0,15.909003171609475,15.48564457693124,28.799205855537775,0.0,0.0,0.0,0.0,2.6628017442204737,14.756193133492028,28.804518685385883,0.0,0.0,0.4944068689005138,0.0,0.2674652156784808,1.0,0.0,146.1297311449133
2024-06-15 01:20:00+00:00,0.0,16.712700587370154,16.361005633587745,28.725675526778623,0.0,0.0,0.0,0.0,0.0,16.39288432529641,28.602441982838513,0.053292675646530466,0.7284498541160793,0.555111023410187,0.0,0.2741308923626231,1.0,0.0,145.59565173557064
2024-06-15 01:25:00+00:00,0.0,16.80358427789517,16.384970530775053,28.72366247541489,0.0,0.0,0.0,0.0,3.934934995096549,16.772229442980837,28.8407709795233,0.0,3.718387614826005,0.8649766579790208,0.0,0.31524672999293313,1.0,0.0,145.02706873797908
2024-06-15 01:30:00+00:00,0.0,15.535450045357901,14.907975483238767,28.84773005940794,0.0,0.0,0.0,0.0,5.355025570819635,14.787409628999017,28.77583634447619,0.012889254621555275,0.24393656932998967,0.8853047054231866,0.0,0.26160502845484634,1.0,0.0,144.42564365085008
2024-06-15 01:35:00+00:00,0.0,16.044560276577574,15.57086631014029,28.79204722994821,0.0,0.0,0.0,0.0,12.364310639646638,15.9408897585419,28.721255817160337,0.0,1.3915464752751947,1.0012669116961195,0.0,0.287766405713634,1.0,0.0,143.79302037568164
2024-06-15 01:40:00+00:00,0.0,16.158184831017703,15.756995867268571,28.77641234714944,0.0,0.0,0.0,0.0,10.83051633988806,15.557013065570576,29.083862947989836,0.07836809287090385,1.804460549981438,1.1516386241945726,0.0,0.33234888433158705,1.0,0.0,143.13081257096843
2024-06-15 01:45:00+00:00,0.0,19.468129475882876,18.601334163205614,28.53748793029073,0.0,0.0,0.0,0.0,0.0,18.103654298153163,28.392344025780318,0.0,0.8448000614566322,1.2220386293159586,0.0,0.2780750662233826,1.0,0.0,142.4405934284257
2024-06-15 01:50:00+00:00,0.0,18.80650083983786,18.335053312782318,28.55985552172628,0.0,0.0,0.0,0.0,0.0,17.5739379853013,28.24627234413719,0.0,3.805359361169212,1.539151909413393,0.0,0.29116293056989695,1.0,0.0,141.72388673259113
2024-06-15 01:55:00+00:00,0.0,16.589440446915805,15.514543173656476,28.796778373412856,0.0,0.0,0.0,0.0,9.085696919299993,15.104417443176043,28.870021411894346,0.0,0.0,1.539151909413393,0.0,0.3030499648349738,1.0,0.0,140.98216129633545
2024-06-15 02:00:00+00:00,0.0,16.6364167096932,16.113731068755158,28.746446590224565,0.0,0.0,0.0,0.0,0.0,16.840372262609918,28.33087288794269,0.018688595740336537,0.0,1.539151909413393,0.0,0.28446123230616815,1.0,0.0,140.21682567261252
2024-06-15 02:05:00+00:00,0.0,15.85198586741216,14.905656268855978,28.8479248734161,0.0,0.0,0.0,0.0,11.658432164735501,14.791460907171803,28.900800600581245,0.027597041277654256,0.0,1.539151909413393,0.0,0.2737172400632142,1.0,0.0,139.42922598073622
2024-06-15 02:10:00+00:00,0.0,15.096628478865446,14.50729862318779,28.88138691565222,0.0,0.0,0.0,0.0,0.0,13.599105806330641,29.07773094403075,0.02117165532166536,0.0,1.539151909413393,0.0,0.31954297701023504,1.0,0.0,138.62064343883748
2024-06-15 02:15:00+00:00,0.0,16.89382519739846,16.153085054086098,28.743140855456765,0.0,0.0,0.0,0.0,0.0,16.1524486543391,28.757163861607587,0.07095692570251326,0.0,1.539151909413393,0.0,0.3176926904441315,1.0,0.0,137.7922946628496
2024-06-15 02:20:00+00:00,0.0,16.021174526297248,15.70232728917668,28.78100450770916,0.0,0.0,0.0,0.0,21.65009901373735,15.508861730242367,28.7828595225684,0.03359870121511228,1.2105016562286932,1.6400270474324508,0.0,0.34583746163180673,1.0,0.0,136.94533126909653
2024-06-15 02:25:00+00:00,0.0,16.944867777226392,16.658307582873245,28.700702163038642,0.0,0.0,0.0,0.0,0.0,16.420906511865205,28.290580292588732,0.0,0.0,1.6400270474324508,0.0,0.37712278934932286,1.0,0.0,136.08084126043667
2024-06-15 02:30:00+00:00,0.0,15.44256984408747,14.827643355333723,28.85447795815196,0.0,0.0,0.0,0.0,0.0,14.50735517952442,28.965538695263717,0.0,1.2593494965621475,1.7449728388126298,0.0,0.37970827148742703,1.0,0.0,135.19985101686225
2024-06-15 02:35:00+00:00,0.0,16.29621798935094,15.54907967873461,28.79387730698629,0.0,0.0,0.0,0.0,4.2211965476580495,15.126463902948762,28.87313582043561,0.0,0.6810415762826983,1.8017263035028546,0.0,0.32987146672717993,1.0,0.0,134.30332652649076
