timestamp,true_irradiance,true_ambient_temp,true_panel_temp,true_voltage,true_current,true_power,true_efficiency,true_energy,measured_irradiance,measured_temperature,measured_voltage,measured_current,measured_power,measured_energy,ghi,cloud_factor,dust_factor,shading_factor,solar_zenith
2024-06-15 00:00:00+00:00,0.0,21.376513849478922,20.94955664592981,28.340237241741892,0.0,0.0,0.0,0.0,21.689440993414195,20.72062404276403,28.389083143076245,0.023138753846085477,0.0,0.0,0.0,1.0,1.0,0.3,149.04236477353575
2024-06-15 00:05:00+00:00,0.0,19.94620184809944,19.47207391511593,28.464345791130263,0.0,0.0,0.0,0.0,1.5345770946042265,19.16064457403989,28.599981455146036,0.021556630882477563,0.3122704480312759,0.026022537335939656,0.0,1.0,1.0,0.3,149.1768685846622
2024-06-15 00:10:00+00:00,0.0,21.654364530380683,21.217358874932405,28.317741854505673,0.0,0.0,0.0,0.0,4.901291666461313,21.285003888147177,28.20063597823526,0.041980451137931446,0.0,0.026022537335939656,0.0,1.0,1.0,0.3,149.26335596057493
2024-06-15 00:15:00+00:00,0.0,21.76558278412971,21.227442156104093,28.316894858887252,0.0,0.0,0.0,0.0,17.046935919636958,21.64939345300744,28.135160234262184,0.006037907505324002,0.0,0.026022537335939656,0.0,1.0,1.0,0.3,149.30142008853844
2024-06-15 00:20:00+00:00,0.0,18.798502515052963,17.930629521804676,28.593827120168402,0.0,0.0,0.0,0.0,12.363659036519534,17.856380177727665,28.19545947794413,0.05725192189535741,0.0,0.026022537335939656,0.0,1.0,1.0,0.3,149.29088054528165
2024-06-15 00:25:00+00:00,0.0,19.375328660182106,19.375328660182106,28.4724723925447,0.0,0.0,0.0,0.0,8.684347656672573,19.506570551110237,28.66679698894194,0.0,0.0,0.026022537335939656,0.0,1.0,1.0,0.3,149.2317874943386
2024-06-15 00:30:00+00:00,0.0,20.73680414307699,20.296016709204412,28.395134596426825,0.0,0.0,0.0,0.0,0.0,20.56185072822975,28.398466056542034,0.0,0.0,0.026022537335939656,0.0,1.0,1.0,0.3,149.1244204939769
2024-06-15 00:35:00+00:00,0.0,20.22769445339403,19.683566348050917,28.446580426763727,0.0,0.0,0.0,0.0,0.0,20.02846999798579,28.487726695753093,0.030975776279011283,0.0,0.026022537335939656,0.0,1.0,1.0,0.3,148.96928202538382
2024-06-15 00:40:00+00:00,0.0,20.465657876208443,19.891659378786667,28.429100612181923,0.0,0.0,0.0,0.0,5.642533442899021,19.445710045271127,28.2723816368808,0.0,0.0,0.026022537335939656,0.0,1.0,1.0,0.3,148.76708584087248
2024-06-15 00:45:00+00:00,0.0,19.571515036465573,19.164493681795896,28.490182530729147,0.0,0.0,0.0,0.0,0.0,19.398903893957918,28.735482136586338,0.002169944183548256,2.071069088726796,0.19861162806317265,0.0,1.0,1.0,0.3,148.51874119806683
