timestamp,true_irradiance,true_ambient_temp,true_panel_temp,true_voltage,true_current,true_power,true_efficiency,true_energy,measured_irradiance,measured_temperature,measured_voltage,measured_current,measured_power,measured_energy,ghi,cloud_factor,dust_factor,shading_factor,solar_zenith,hour,day,day_of_year,month,is_daytime,rolling_power,rolling_temperature,rolling_irradiance
2024-06-15 00:00:00+00:00,0.0,21.376513849478922,21.049890390621993,28.331809207187746,0.0,0.0,0.0,0.0,21.689440993414195,20.820957787456212,28.3806551085221,0.0,0.0,0.0,0.0,1.0,1.0,0.0,149.04236477353575,0.0,15.0,167.0,6.0,0,0.0,20.820957787456212,21.689440993414195
2024-06-15 00:05:00+00:00,0.0,19.94620184809944,19.238443883682447,28.483970713770677,0.0,0.0,0.0,0.0,1.5345770946042265,18.927014542606404,28.61960637778645,0.0,0.6264852816329155,0.05220710680274296,0.0,1.0,1.0,0.0,149.1768685846622,0.0,15.0,167.0,6.0,0,0.31324264081645775,19.873986165031308,11.612009044009211
2024-06-15 00:10:00+00:00,0.0,21.654364530380683,21.48990832197341,28.294847700954232,0.0,0.0,0.0,0.0,4.901291666461313,21.55755333518818,28.177741824683817,0.014740841378330713,0.4606852841707335,0.09059754715030408,0.0,1.0,1.0,0.0,149.26335596057493,0.0,15.0,167.0,6.0,0,0.36239018860121636,20.435175221750267,9.375103251493245
2024-06-15 00:15:00+00:00,0.0,21.76558278412971,21.36731872132285,28.305145227408882,0.0,0.0,0.0,0.0,17.046935919636958,21.789270018226198,28.123410602783814,0.0,0.0,0.09059754715030408,0.0,1.0,1.0,0.0,149.30142008853844,0.0,15.0,167.0,6.0,0,0.27179264145091225,20.77369892086925,11.293061418529174
2024-06-15 00:20:00+00:00,0.0,18.798502515052963,18.444721048786214,28.550643431901953,0.0,0.0,0.0,0.0,12.363659036519534,18.370471704709203,28.15227578967768,0.08447985349073057,0.0,0.09059754715030408,0.0,1.0,1.0,0.0,149.29088054528165,0.0,15.0,167.0,6.0,0,0.2174341131607298,20.293053477637237,11.507180942127246
2024-06-15 00:25:00+00:00,0.0,19.375328660182106,18.886975477766942,28.51349405986758,0.0,0.0,0.0,0.0,8.684347656672573,19.018217368695073,28.70781865626482,0.010739916927287619,3.4040447648344694,0.3742679442198432,0.0,1.0,1.0,0.0,149.2317874943386,0.0,15.0,167.0,6.0,0,0.8982430661276236,19.932505393885013,8.906162274778922
2024-06-15 00:30:00+00:00,0.0,20.73680414307699,20.16708807191518,28.405964601959123,0.0,0.0,0.0,0.0,0.0,20.43292209094052,28.409296062074333,0.0,2.29786494837985,0.5657566899181641,0.0,1.0,1.0,0.0,149.1244204939769,0.0,15.0,167.0,6.0,0,1.2325189994770107,20.233686903551835,8.599246855858075
2024-06-15 00:35:00+00:00,0.0,20.22769445339403,19.979667690799914,28.421707913972806,0.0,0.0,0.0,0.0,0.0,20.32457134073479,28.46285418296217,0.0,0.0,0.5657566899181641,0.0,1.0,1.0,0.0,148.96928202538382,0.0,15.0,167.0,6.0,0,1.1403819426428636,19.987090504661158,7.618988522565812
2024-06-15 00:40:00+00:00,0.0,20.465657876208443,19.784587206844385,28.43809467462507,0.0,0.0,0.0,0.0,5.642533442899021,19.338637873328846,28.28137569932395,0.08371244287693119,1.6960939504374668,0.7070978524546196,0.0,1.0,1.0,0.0,148.76708584087248,0.0,15.0,167.0,6.0,0,1.479600732730357,19.49696407568169,5.338108027218226
2024-06-15 00:45:00+00:00,0.0,19.571515036465573,19.0557644443819,28.499315786671914,0.0,0.0,0.0,0.0,0.0,19.290174656543922,28.744615392529106,0.039096024704122254,0.9678917535618381,0.7877554985847728,0.0,1.0,1.0,0.0,148.51874119806683,0.0,15.0,167.0,6.0,0,1.6731790834427247,19.680904666048626,2.8653762199143187
2024-06-15 00:50:00+00:00,0.0,21.249662368877015,21.222648932204994,28.317297489694777,0.0,0.0,0.0,0.0,12.40852298248612,21.21375511797992,28.50593760523038,0.0,0.0,0.7877554985847728,0.0,1.0,1.0,0.0,148.22533316426106,0.0,15.0,167.0,6.0,0,0.9923701304758309,20.1200122159056,3.6102112850770283
2024-06-15 00:55:00+00:00,0.0,21.097393100341517,21.087040960440774,28.328688559322973,0.0,0.0,0.0,0.0,3.1688167207616287,20.786326111297434,28.304323783025435,0.0,0.0,0.7877554985847728,0.0,1.0,1.0,0.0,147.88810049185767,0.0,15.0,167.0,6.0,0,0.5327971407998608,20.190693019976983,4.2439746292293545
2024-06-15 01:00:00+00:00,0.0,20.33862408724867,19.841703910480998,28.43329687151959,0.0,0.0,0.0,0.0,0.0,19.502886398293004,28.322124179939134,0.04593104030769149,0.20793640257694346,0.8050835321328514,0.0,1.0,1.0,0.0,147.50841192943997,1.0,15.0,167.0,6.0,0,0.5743844213152496,20.026356031488625,4.2439746292293545
2024-06-15 01:05:00+00:00,0.0,21.356504648461943,20.911746477908533,28.343413295855687,0.0,0.0,0.0,0.0,4.015878942617402,20.79813881165044,28.27207501904397,0.0,0.0,0.8050835321328514,0.0,1.0,1.0,0.0,147.08774133010277,1.0,15.0,167.0,6.0,0,0.23516563122775622,20.318256219152943,3.91864372917303
